name,price,odometer,is_dealer,link,condition,fuel,paint color,title status,transmission,type,cylinders,drive,location,VIN,est. monthly pmt,year,age,make,model,City (L/100 km),Highway (L/100 km),Combined (L/100 km),market,km_per_year,usage_ratio,usage_category,annual_fuel_cost
2018 Chevrolet Equinox LT AWD / No Accident / BC Local,12800,98500.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-2018/moAB7dCtusQhKKfy9ueXsK,,gas,black,clean,automatic,SUV,,,New Westerminster,,$290,2018.0,8.0,Chevrolet,Equinox,9.2,7.3,8.3,American,12312.5,0.82,Average,2241.0
2019 BMW 4 Series | Backup Camera | Head-Up Display,39999,57609.0,1,https://www.craigslist.org/view/d/burnaby-2019-bmw-series-backup-camera/6LsC5stxXHBsKViCriKdas,,gas,,clean,automatic,coupe,,,Burnaby,,,2019.0,7.0,BMW,M,13.4,9.4,11.7,European,8229.9,0.55,Below Average,3159.0
2018 VOLKSWAGEN GOLF SPORTWAGEN 4 MOTION TSI,13900,170000.0,1,https://www.craigslist.org/view/d/burnaby-2018-volkswagen-golf-sportwagen/esFkH2NDct5MrMpCG8vGxZ,excellent,gas,grey,clean,automatic,wagon,4.0,4wd,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),,,2018.0,8.0,Volkswagen,Golf SportWagen,9.5,7.050000000000001,8.35,European,21250.0,1.42,Above Average,2254.0
2011 TOYOTA FJ-CRUISER C- PACKAGE,28800,219000.0,1,https://www.craigslist.org/view/d/burnaby-2011-toyota-fj-cruiser-package/v9YWj5rDCHZdmVYkRkVsou,excellent,gas,grey,clean,automatic,SUV,6.0,4wd,Burnaby,,,2011.0,15.0,Toyota,FJ Cruiser,14.55,11.6,13.25,Japanese,14600.0,0.97,Average,3578.0
2020 GMC CANYON CREW CAB SLE 4X4,24900,184000.0,1,https://www.craigslist.org/view/d/burnaby-2020-gmc-canyon-crew-cab-sle-4x4/a2qyBHe7RooB2uokwToyV1,excellent,gas,black,clean,automatic,pickup,6.0,4wd,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),,,2020.0,6.0,GMC,Canyon Crew Cab,12.45,9.4,11.05,American,30666.7,2.04,Highway/Heavy Commute,2984.0
2018 TACOMA X-CAB 4X4 LONG BOX LOCAL ONE OWNER WITH MATCHING CANOPY,28850,212000.0,1,https://www.craigslist.org/view/d/burnaby-2018-tacoma-cab-4x4-long-box/6b8CdCSy9s1RaocGrzR2V2,like new,gas,white,clean,automatic,truck,6.0,4wd,Burnaby,,,2018.0,8.0,,,,,,,26500.0,1.77,Highway/Heavy Commute,
2019 JEEP CHEROKEE TRAILHAWK,16800,165000.0,1,https://www.craigslist.org/view/d/burnaby-2019-jeep-cherokee-trailhawk/tEzotRNqhDt8Z8Wxk7wgzC,excellent,gas,red,clean,automatic,SUV,6.0,4wd,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),,,2019.0,7.0,Jeep,Cherokee Trailhawk,11.65,8.399999999999999,10.2,American,23571.4,1.57,Above Average,2754.0
2018 JAGUAR F- PACE PREMIUM 2.0 LITER TURBO DIESEL,17900,176000.0,1,https://www.craigslist.org/view/d/burnaby-2018-jaguar-pace-premium-20/3rZMc1xkPt1MEePJu5ibrM,excellent,diesel,black,clean,automatic,SUV,4.0,4wd,Burnaby,,,2018.0,8.0,Jaguar,,,,,European,22000.0,1.47,Above Average,
2006 JEEP TJ SPORT TRAIL RATED AUTOMATIC ONLY 72000 KM,20800,72000.0,1,https://www.craigslist.org/view/d/burnaby-2006-jeep-tj-sport-trail-rated/nWFBsGJnzH8Ey8qxkb1u8Y,like new,gas,green,clean,automatic,SUV,6.0,4wd,Burnaby,,,2006.0,20.0,Jeep,TJ,17.700000000000003,13.95,16.0,American,3600.0,0.24,Ultra Low/Weekend,4320.0
2019 Ford F-150 XLT | 2.7l Ecoboost | 4x4 | Rear Cam | Trailer Tow,33800,97746.0,1,https://www.craigslist.org/view/d/burnaby-2019-ford-150-xlt-27l-ecoboost/vzC7BLjKuiiQPAo5edUh8o,,gas,,clean,automatic,pickup,,,Burnaby,,,2019.0,7.0,Ford,F-150,13.9,10.7,12.55,American,13963.7,0.93,Average,3388.0
2018 GMC Terrain SLT Diesel | AWD | Leather Interior | Back Camera,21800,105921.0,1,https://www.craigslist.org/view/d/burnaby-2018-gmc-terrain-slt-diesel-awd/i78wEHxLifeFYhEL8xgu4H,,diesel,,clean,automatic,SUV,,,Burnaby,,,2018.0,8.0,GMC,Terrain,9.2,7.9,8.6,American,13240.1,0.88,Average,2322.0
2025 Honda Odyssey Touring - LIKE NEW - FAMILY HAULER!,56995,5166.0,1,https://www.craigslist.org/view/d/burnaby-2025-honda-odyssey-touring-like/qCubXXEtL6TY5NvF7v3Mtc,like new,gas,silver,clean,automatic,minivan,6.0,fwd,Burnaby,5FNRL6H8XSB502370,,2025.0,1.0,Honda,Odyssey Touring,12.2,8.5,10.6,Japanese,5166.0,0.34,Ultra Low/Weekend,2862.0
2022 Honda HR-V Touring AWD CVT - CERTIFIED - FULLY LOADED!,29995,25898.0,1,https://www.craigslist.org/view/d/burnaby-2022-honda-hr-touring-awd-cvt/6TN53dTe14MfVhPAMruZVR,excellent,gas,black,clean,automatic,SUV,4.0,4wd,Burnaby,3CZRU6H93NM105292,,2022.0,4.0,Honda,HR-V,8.8,7.5,8.2,Japanese,6474.5,0.43,Ultra Low/Weekend,2214.0
2024 Honda CR-V Hybrid Touring AWD - FULLY LOADED - ROOMY - LIKE NEW,43995,18906.0,1,https://www.craigslist.org/view/d/burnaby-2024-honda-cr-hybrid-touring/dvATeEUxYaZG7utAxbwZQc,excellent,hybrid,red,clean,automatic,SUV,4.0,4wd,Burnaby,2HKRS6H94RH212178,,2024.0,2.0,Honda,CR-V,8.4,7.1,7.8,Japanese,9453.0,0.63,Below Average,2106.0
2025 Honda CR-V LX AWD - LIKE NEW - PRACTICAL!,36995,12509.0,1,https://www.craigslist.org/view/d/burnaby-2025-honda-cr-lx-awd-like-new/nip1Bawmzu7UmiB2iX6dBB,excellent,gas,black,clean,automatic,SUV,4.0,4wd,Burnaby,2HKRS4H2XSH106718,,2025.0,1.0,Honda,CR-V,8.4,7.1,7.8,Japanese,12509.0,0.83,Average,2106.0
2025 Honda Civic Sedan LX CVT - SPACIOUS - GREAT FAMILY CAR!,28995,26836.0,1,https://www.craigslist.org/view/d/burnaby-2025-honda-civic-sedan-lx-cvt/fh1Yfd2RLbvbgqvS6jW6Hf,excellent,gas,black,clean,automatic,sedan,4.0,fwd,Burnaby,2HGFE2F2XSH103071,,2025.0,1.0,Honda,Civic,7.5,5.9,6.800000000000001,Japanese,26836.0,1.79,Highway/Heavy Commute,1836.0
2022 Honda Civic Sedan Touring CVT - FULLY LOADED - CERTIFIED!,24995,95041.0,1,https://www.craigslist.org/view/d/burnaby-2022-honda-civic-sedan-touring/nYJLUdF76Ng1PD3sVA2Vi5,excellent,gas,blue,clean,automatic,sedan,4.0,fwd,Burnaby,2HGFE1F95NH003214,,2022.0,4.0,Honda,Civic,7.9,6.3,7.15,Japanese,23760.2,1.58,Above Average,1931.0
2025 Honda CR-V Hybrid Touring AWD - FULLY LOADED - FUEL EFFICIENT!,46495,18129.0,1,https://www.craigslist.org/view/d/burnaby-2025-honda-cr-hybrid-touring/mL77EkWdh9Lub6a3PbcnNj,excellent,hybrid,silver,clean,automatic,SUV,4.0,4wd,burnaby/newwest,2HKRS6H98SH226736,,2025.0,1.0,Honda,CR-V,8.4,7.1,7.8,Japanese,18129.0,1.21,Above Average,2106.0
2017 Honda Fit EX CVT - FUEL EFFICIENT - SPACIOUS!,18995,114446.0,1,https://www.craigslist.org/view/d/burnaby-2017-honda-fit-ex-cvt-fuel/5txJXufFr6tF39xnfEyKTC,excellent,gas,blue,clean,automatic,hatchback,4.0,fwd,burnaby/newwest,3HGGK5H70HM103534,,2017.0,9.0,Honda,Fit,7.6,6.4,7.0,Japanese,12716.2,0.85,Average,1890.0
2022 Honda Civic Sedan EX CVT - CERTIFIED - PRACTICAL CITY CAR!,26995,19338.0,1,https://www.craigslist.org/view/d/burnaby-2022-honda-civic-sedan-ex-cvt/ruVSQRano4brnK6H9dsAQd,excellent,gas,white,clean,automatic,sedan,4.0,fwd,burnaby/newwest,2HGFE2F37NH106927,,2022.0,4.0,Honda,Civic,7.9,6.3,7.15,Japanese,4834.5,0.32,Ultra Low/Weekend,1931.0
2019 Volvo XC40 T5 AWD R-Design - SPORTY - STYLISH!,26495,87371.0,1,https://www.craigslist.org/view/d/burnaby-2019-volvo-xc40-t5-awd-design/qeMmYarP59z7PwBbv2c45T,excellent,gas,white,clean,automatic,SUV,4.0,4wd,burnaby/newwest,YV4162UM4K2137362,,2019.0,7.0,Volvo,XC40 T5,10.3,7.5,9.0,European,12481.6,0.83,Average,2430.0
2018 Honda Accord Sedan EX-L CVT - WELL EQUIPPED - HONDA SENSING!,25995,60636.0,1,https://www.craigslist.org/view/d/burnaby-2018-honda-accord-sedan-ex-cvt/cW4ZcFoaUDqyYoGrN2Vkhx,excellent,gas,blue,clean,automatic,sedan,4.0,fwd,Burnaby,1HGCV1F53JA800215,,2018.0,8.0,Honda,Accord,8.2,6.7,7.6,Japanese,7579.5,0.51,Ultra Low/Weekend,2052.0
2020 Toyota Corolla Sedan SE CVT - SPORTY - WELL EQUIPPED!,24495,68456.0,1,https://www.craigslist.org/view/d/burnaby-2020-toyota-corolla-sedan-se/sz6uZj5NayCpHwC29G7CKY,excellent,gas,white,clean,automatic,sedan,4.0,fwd,Burnaby,5YFB4RBE1LP006104,,2020.0,6.0,Toyota,Corolla,7.9,6.0,7.1,Japanese,11409.3,0.76,Below Average,1917.0
2019 Ford F-150 Lariat,37900,114949.0,1,https://www.craigslist.org/view/d/burnaby-2019-ford-150-lariat/nidqTMGSo6CafNQcFReCfW,like new,gas,grey,clean,automatic,pickup,6.0,4wd,Burnaby,,,2019.0,7.0,Ford,F-150,13.1,10.2,11.8,American,16421.3,1.09,Average,3186.0
2016 Volkswagen GTI DSG Autobahn Edition,21776,115000.0,1,https://www.craigslist.org/view/d/burnaby-2016-volkswagen-gti-dsg/oV4GHJkfbx3WdhBynfzdW7,excellent,gas,grey,clean,automatic,hatchback,4.0,fwd,Burnaby,,,2016.0,10.0,Volkswagen,GTI,,,,European,11500.0,0.77,Below Average,
2016 Mazda Cx-3 GS | FREE 3000 KM WARRANTY,16480,56802.0,1,https://www.craigslist.org/view/d/vancouver-2016-mazda-cx-gs-free-3000-km/3qwDu5WHBqS8TbkJS6abCv,excellent,gas,red,clean,automatic,wagon,4.0,fwd,Vancouver BC,JM1DKBC77G0110019,,2016.0,10.0,Mazda,CX-3,8.5,7.0,7.85,Japanese,5680.2,0.38,Ultra Low/Weekend,2120.0
2023 Honda CR-V Hybrid Touring AWD - FULLY LOADED - ROOMY - CERTIFIED!,43995,42450.0,1,https://www.craigslist.org/view/d/burnaby-2023-honda-cr-hybrid-touring/1au7xu3eHey2Js7nR5mUTX,excellent,hybrid,grey,clean,automatic,SUV,4.0,4wd,Burnaby,2HKRS6H94PH202313,,2023.0,3.0,Honda,CR-V,8.4,7.1,7.8,Japanese,14150.0,0.94,Average,2106.0
2018 International 4300 (26-058),34800,346008.0,1,https://www.craigslist.org/view/d/surrey-2018-international/q9Bn9X1PAdudvheiMkNJv7,,diesel,,clean,automatic,truck,,,Surrey,,$835,2018.0,8.0,,,,,,,43251.0,2.88,Highway/Heavy Commute,
2015 Honda Civic Sedan Touring - FULLY LOADED - NAVIGATION!,17995,77172.0,1,https://www.craigslist.org/view/d/burnaby-2015-honda-civic-sedan-touring/t3WiqhRTZVtkXaW1Eexu61,excellent,gas,red,clean,automatic,sedan,4.0,fwd,Burnaby,2HGFB2F71FH008747,,2015.0,11.0,Honda,Civic,8.0,6.15,7.15,Japanese,7015.6,0.47,Ultra Low/Weekend,1931.0
2014 Honda Civic Sedan EX CVT - WELL MAINTAINED!,15995,99453.0,1,https://www.craigslist.org/view/d/burnaby-2014-honda-civic-sedan-ex-cvt/dcSyNStQ4DChUfhRiv3yBb,excellent,gas,white,clean,automatic,sedan,4.0,fwd,Burnaby,2HGFB2F59EH022540,,2014.0,12.0,Honda,Civic,8.1,6.2,7.2,Japanese,8287.8,0.55,Below Average,1944.0
"2016 CHRYSLER 300 S SPORT EDITION- $16,000-123,000 KMS-778-773-0572",16000,123000.0,1,https://www.craigslist.org/view/d/new-westminster-southwest-2016-chrysler/uGCB48RKJMuoiBVF3dxBTa,like new,gas,red,clean,automatic,sedan,6.0,fwd,New WESTMINISTER,,,2016.0,10.0,Chrysler,300,12.8,8.6,10.9,American,12300.0,0.82,Average,2943.0
2025 Honda CR-V Hybrid Touring AWD - FULLY LOADED - TECH LOADED,42995,57993.0,1,https://www.craigslist.org/view/d/burnaby-2025-honda-cr-hybrid-touring/eFjAiUWEBZwQ3PvXujqaZp,excellent,hybrid,black,clean,automatic,SUV,4.0,4wd,Burnaby,2HKRS6H96SH217047,,2025.0,1.0,Honda,CR-V,8.4,7.1,7.8,Japanese,57993.0,3.87,Highway/Heavy Commute,2106.0
2023 Kia Seltos EX AWD - PRACTICAL SIZE AND USABILITY!,24995,56500.0,1,https://www.craigslist.org/view/d/burnaby-2023-kia-seltos-ex-awd/6GxkURdfF7qycvr7AXmGhE,excellent,gas,white,clean,automatic,SUV,4.0,4wd,Burnaby,KNDEUCAA9P7461959,,2023.0,3.0,Kia,Seltos,8.8,7.6,8.2,Korean,18833.3,1.26,Above Average,2214.0
2018 Honda Civic Sedan Touring CVT - FULLY LOADED!,18495,149573.0,1,https://www.craigslist.org/view/d/burnaby-2018-honda-civic-sedan-touring/8yipBmNfTbkKFfiFbsMffH,excellent,gas,red,clean,automatic,sedan,4.0,fwd,Burnaby,2HGFC1F90JH102975,,2018.0,8.0,Honda,Civic,7.9,6.05,7.2,Japanese,18696.6,1.25,Above Average,1944.0
2024 Honda CR-V Hybrid Touring AWD - CERTIFIED - HYBRID EFFICIENCY,43995,37998.0,1,https://www.craigslist.org/view/d/burnaby-2024-honda-cr-hybrid-touring/aivu8cituCHJoVD41Gxix4,excellent,hybrid,blue,clean,automatic,SUV,4.0,4wd,Burnaby,2HKRS6H96RH222386,,2024.0,2.0,Honda,CR-V,8.4,7.1,7.8,Japanese,18999.0,1.27,Above Average,2106.0
2023 Nissan Rogue AWD Platinum - FULLY LOADED - COMFORTABLE!,29995,30137.0,1,https://www.craigslist.org/view/d/burnaby-2023-nissan-rogue-awd-platinum/xg7Qrnx2HKWduDwtj35PUk,excellent,gas,black,clean,automatic,SUV,3.0,4wd,Burnaby,JN8BT3DD1PW321507,,2023.0,3.0,Nissan,Rogue,8.4,6.7,7.6,Japanese,10045.7,0.67,Below Average,2052.0
2015 Honda Odyssey Touring Res & Navi | 8 seating | Blind Spot Warning,21800,168161.0,1,https://www.craigslist.org/view/d/burnaby-2015-honda-odyssey-touring-res/d1JH7Ca6KRDZ2Tyf31bGTx,,gas,,clean,automatic,minivan,,,Burnaby,,,2015.0,11.0,Honda,Odyssey Touring,12.3,8.5,10.6,Japanese,15287.4,1.02,Average,2862.0
2024 Mitsubishi Outlander ES | One Owner | Low KMs,32800,20254.0,1,https://www.craigslist.org/view/d/burnaby-2024-mitsubishi-outlander-es/sGXiR9NyHuqTt7frLiDc9p,,gas,,clean,automatic,SUV,,,Burnaby,,,2024.0,2.0,Mitsubishi,Outlander,9.7,7.9,8.9,Japanese,10127.0,0.68,Below Average,2403.0
2023 Mitsubishi RVR ES|Low KMs|Excellent Fuel Economy|Backup Camera,20800,43442.0,1,https://www.craigslist.org/view/d/burnaby-2023-mitsubishi-rvr-eslow/n5zF84cEaWnQotsZDtye1K,,gas,,clean,automatic,,,,Burnaby,,,2023.0,3.0,Mitsubishi,RVR,10.0,8.1,9.1,Japanese,14480.7,0.97,Average,2457.0
2017 VOLVO XC60 T6,16995,150000.0,1,https://www.craigslist.org/view/d/burnaby-2017-volvo-xc60-t6/c95GvPqeNHbUcFSEETKMTE,excellent,gas,black,clean,automatic,SUV,4.0,4wd,Burnaby,,,2017.0,9.0,Volvo,XC60 T6,11.7,8.7,10.4,European,16666.7,1.11,Average,2808.0
2023 Mitsubishi RVR LE | No Accident | Low KMs | Back Camera,26800,34718.0,1,https://www.craigslist.org/view/d/burnaby-2023-mitsubishi-rvr-le-no/hEjp1rLzDYS8eYTHR9g3bS,,gas,,clean,automatic,,,,Burnaby,,,2023.0,3.0,Mitsubishi,RVR,10.0,8.1,9.1,Japanese,11572.7,0.77,Below Average,2457.0
2019 Nissan Rogue S | Fuel-Efficient Performance | Spacious Cargo,19900,63729.0,1,https://www.craigslist.org/view/d/burnaby-2019-nissan-rogue-fuel/4U49oom6CSN35BZuG1RepL,,gas,,clean,automatic,SUV,,,Burnaby,,,2019.0,7.0,Nissan,Rogue,9.4,7.35,8.5,Japanese,9104.1,0.61,Below Average,2295.0
2017 Porsche Cayenne Platinum Edition | All-Wheel Drive,26999,153000.0,1,https://www.craigslist.org/view/d/burnaby-2017-porsche-cayenne-platinum/viMuTtLYNwga7uHSXnvrrv,,gas,,clean,automatic,SUV,,,Burnaby,,,2017.0,9.0,Porsche,Cayenne Platinum,13.6,10.2,12.1,European,17000.0,1.13,Average,3267.0
2023 Volkswagen Golf R 20th Anniversary | Dealer Serviced,39999,72837.0,1,https://www.craigslist.org/view/d/burnaby-2023-volkswagen-golf-20th/m4Qttm5FvWeGZbb5SR9RPu,,gas,,clean,automatic,,,,Burnaby,,,2023.0,3.0,Volkswagen,Golf R,11.05,8.0,9.65,European,24279.0,1.62,Above Average,2606.0
* 2025 FORD MUSTANG MACH-E PREMIUM AWD *****,26800,70000.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-ford-mustang/17Px8cZEF5x3EbWxmzwe3U,,electric,red,rebuilt,automatic,SUV,,4wd,burnaby/newwest,3FMTK3S58SMA01846,,2025.0,1.0,Ford,Mustang,15.7,10.4,13.3,American,70000.0,4.67,Highway/Heavy Commute,3591.0
* 2022 HONDA CIVIC SPORT *****,19800,42000.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-honda-civic/cpfhqSquuwRfo7qSVrc3g3,,gas,blue,rebuilt,automatic,sedan,4.0,,burnaby/newwest,2HGFE2F52NH108022,,2022.0,4.0,Honda,Civic,7.9,6.3,7.15,Japanese,10500.0,0.7,Below Average,1931.0
* 2019 DODGE GRAND CARAVAN SXT *****,14800,94000.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-dodge-grand/wXGhitB1cqdeEJ2ufcm9b9,,gas,grey,rebuilt,automatic,van,6.0,,burnaby/newwest,2C4RDGBG0KR602064,,2019.0,7.0,Dodge,Grand Caravan,16.549999999999997,11.35,14.25,American,13428.6,0.9,Average,3848.0
* 2019 NISSAN QASHQAI SL AWD (FULLY LOADED) *****,13500,90000.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-nissan/7CZhWqV1yM3K4UfVKntcEb,,gas,green,rebuilt,automatic,SUV,4.0,4wd,burnaby/newwest,JN1BJ1CR6KW325647,,2019.0,7.0,Nissan,Qashqai,9.3,7.9,8.7,Japanese,12857.1,0.86,Average,2349.0
* 2018 HONDA HR-V HRV EX AWD *****,16500,80000.0,1,https://www.craigslist.org/view/d/new-westminster-northeast-honda-hr-hrv/cE5nZzngara9LfVoUdZYb3,,gas,white,rebuilt,automatic,SUV,4.0,4wd,burnaby/newwest,3CZRU6H58JM105442,,2018.0,8.0,Honda,HR-V,8.9,7.1,8.2,Japanese,10000.0,0.67,Below Average,2214.0
* 2021 VOLKSWAGEN ATLAS COMFORTLINE 4MOTION *****,22800,69000.0,1,https://www.craigslist.org/view/d/new-westminster-volkswagen-atlas/iMenupNERXVVJxcbk2gqVo,,gas,white,rebuilt,automatic,SUV,6.0,4wd,"Brunette  Ave, New Westminster",1V2LR2CAXMC543913,,2021.0,5.0,Volkswagen,Atlas,14.2,10.65,12.6,European,13800.0,0.92,Average,3402.0
* 2025 FORD TRANSIT T-250 T250 MED ROOF AWD *****,42500,17000.0,1,https://www.craigslist.org/view/d/ford-transit-250-t250-med-roof-awd/9q4qdWoKRMf65vMxoxrLY6,,gas,white,rebuilt,automatic,van,6.0,4wd,"Brunette  Ave, New Westminster",1FTBR2C8XSKA08500,,2025.0,1.0,Ford,,,,,American,17000.0,1.13,Average,
* 2023 HYUNDAI ELANTRA PREFERRED *****,14500,64000.0,1,https://www.craigslist.org/view/d/hyundai-elantra-preferred/vHsxQkokmDZ86SMKFpovLw,,gas,white,rebuilt,automatic,sedan,4.0,,"Brunette  Ave, New Westminster",KMHLM4AG3PU385122,,2023.0,3.0,Hyundai,Elantra,7.35,5.6,6.550000000000001,Korean,21333.3,1.42,Above Average,1768.0
* 2022 FORD ESCAPE SE PLUG-IN HYBRID *****,17800,47000.0,1,https://www.craigslist.org/view/d/ford-escape-se-plug-in-hybrid/84DWDEUmS6TZKTEQ8yqPsV,,hybrid,black,rebuilt,automatic,SUV,4.0,,"Brunette  Ave, New Westminster",1FMCU0EZXNUA18669,,2022.0,4.0,Ford,Escape,5.5,6.4,5.9,American,11750.0,0.78,Below Average,1593.0
* 2020 DODGE CHALLENGER GT AWD *****,21800,77000.0,1,https://www.craigslist.org/view/d/dodge-challenger-gt-awd/8W1GaeVvQwVKUTyVTVnXC4,,gas,,rebuilt,automatic,coupe,6.0,4wd,"Brunette  Ave, New Westminster",2C3CDZKG0LH173117,,2020.0,6.0,Dodge,Challenger GT,15.15,9.5,12.65,American,12833.3,0.86,Average,3416.0
"2018 Ford Explorer XLT | Dealer serviced | Over $2,500 invested",14999,146670.0,1,https://www.craigslist.org/view/d/burnaby-2018-ford-explorer-xlt-dealer/cBv3Sfaryj3XtD9wMb4VPN,,gas,white,clean,automatic,SUV,,4wd,Burnaby,,,2018.0,8.0,Ford,Explorer,14.5,10.6,12.7,American,18333.8,1.22,Above Average,3429.0
2024 Mitsubishi RVR ES FWD - PRACTICAL CITY CROSSOVER!,22995,47571.0,1,https://www.craigslist.org/view/d/burnaby-2024-mitsubishi-rvr-es-fwd/4tnSYRmrJbMzB3tXQEMPtR,excellent,gas,silver,clean,automatic,SUV,4.0,fwd,burnaby/newwest,JA4AHUAU2RU604770,,2024.0,2.0,Mitsubishi,RVR,10.0,8.1,9.1,Japanese,23785.5,1.59,Above Average,2457.0
2018 TACOMA X-CAB 4X4 LONG BOX LOCAL ONE OWNER WITH MATCHING CANOPY,28850,212000.0,1,https://www.craigslist.org/view/d/burnaby-2018-tacoma-cab-4x4-long-box/mvKrTsRmicytpKSkntKhs1,like new,gas,white,clean,automatic,truck,6.0,4wd,Burnaby,,,2018.0,8.0,,,,,,,26500.0,1.77,Highway/Heavy Commute,
2015 MERCEDES-BENZ GLK 250 BLUETEC DIESELWITH ONE YEAR POWER TRAIN WAR,12900,198000.0,1,https://www.craigslist.org/view/d/burnaby-2015-mercedes-benz-glk-250/kqTdfFzKCg1RxKrkhRp6wz,excellent,diesel,black,clean,automatic,SUV,4.0,4wd,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),,,2015.0,11.0,Mercedes-Benz,GLK 250 BlueTec,9.6,7.0,8.5,European,18000.0,1.2,Above Average,2295.0
2003 JEEP TJ SAHARA EDITION NO ACCIDEND RUST FREE LOW KM,14900,144000.0,1,https://www.craigslist.org/view/d/burnaby-2003-jeep-tj-sahara-edition-no/qgMmDbumdz3i2YR4DHwgds,excellent,gas,brown,clean,automatic,SUV,6.0,4wd,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),,,2003.0,23.0,Jeep,TJ,16.2,13.1,14.75,American,6260.9,0.42,Ultra Low/Weekend,3982.0
* 2019 NISSAN ROGUE SL AWD (FULLY LOADED) *****,16500,84000.0,1,https://www.craigslist.org/view/d/nissan-rogue-sl-awd-fully-loaded/wAEdhyPZQ4S1zSWQJDgWLX,,gas,white,rebuilt,automatic,SUV,4.0,4wd,"Brunette  Ave, New Westminster",JN8AT2MV7JW319377,,2019.0,7.0,Nissan,Rogue,9.4,7.35,8.5,Japanese,12000.0,0.8,Average,2295.0
"2014 Mercedes-Benz GL350 4 Matic Bluetec 7 Passenger 148,100KM",16900,148100.0,1,https://www.craigslist.org/view/d/2014-mercedes-benz-gl350-matic-bluetec/a8NpwmAR2KajU1nnoXgVJn,excellent,diesel,grey,clean,automatic,SUV,6.0,4wd,7845 Kingsway Burnaby,4JGDF2EE4EA312125,,2014.0,12.0,Mercedes-Benz,,,,,European,12341.7,0.82,Average,
2016 Mazda Cx-3 GS | FREE 3000 KM WARRANTY,16480,56802.0,1,https://www.craigslist.org/view/d/vancouver-2016-mazda-cx-gs-free-3000-km/xfBDHiFgCRKbfHyw9gNXXc,excellent,gas,red,clean,automatic,wagon,4.0,fwd,Vancouver BC,JM1DKBC77G0110019,,2016.0,10.0,Mazda,CX-3,8.5,7.0,7.85,Japanese,5680.2,0.38,Ultra Low/Weekend,2120.0
2018 Audi Q7 Technik Quattro,24999,124913.0,1,https://www.craigslist.org/view/d/burnaby-2018-audi-q7-technik-quattro/iW8ws7LHERNdfdzULa3wJD,excellent,gas,black,clean,automatic,SUV,6.0,4wd,Burnaby,,,2018.0,8.0,Audi,TT,10.1,7.8,9.1,European,15614.1,1.04,Average,2457.0
2026 Mitsubishi Outlander PHEV - ALL TRIM MODEL AVAILABLE,52460,300.0,1,https://www.craigslist.org/view/d/burnaby-2026-mitsubishi-outlander-phev/jLRoHLphtoXtf43PwDeyFR,new,hybrid,black,clean,automatic,SUV,4.0,4wd,Burnaby,,,2026.0,1.0,Mitsubishi,Outlander,9.4,7.8,8.7,Japanese,300.0,0.02,Ultra Low/Weekend,2349.0
2026 Mitsubishi Outlander - ALL TRIM MODEL AVAILABLE,38823,300.0,1,https://www.craigslist.org/view/d/burnaby-2026-mitsubishi-outlander-all/9A6J6w5juPpfbjid1xPaVb,new,gas,black,clean,automatic,SUV,4.0,4wd,Burnaby,,,2026.0,1.0,Mitsubishi,Outlander,9.4,7.8,8.7,Japanese,300.0,0.02,Ultra Low/Weekend,2349.0
2019 Lexus IS 300 F Sport - NO ACCIDENT,35900,89252.0,1,https://www.craigslist.org/view/d/burnaby-2019-lexus-is-300-sport-no/sRCnsMPhc2mCK9CSaeGVdD,excellent,gas,white,clean,automatic,sedan,6.0,4wd,Burnaby,,,2019.0,7.0,Lexus,IS 300,12.3,9.1,10.9,Japanese,12750.3,0.85,Average,2943.0
2019 Ford F-150 XLT,33800,98454.0,1,https://www.craigslist.org/view/d/burnaby-2019-ford-150-xlt/bnAwjXTmC3Bxem6pHuBT6c,good,gas,black,clean,automatic,pickup,6.0,4wd,Burnaby,,,2019.0,7.0,Ford,F-150,13.1,10.2,11.8,American,14064.9,0.94,Average,3186.0
2017 Lexus NX 200T F Sport,25400,116325.0,1,https://www.craigslist.org/view/d/burnaby-2017-lexus-nx-200t-sport/bejEZBCZzbFMbHJCnywhEr,excellent,gas,grey,clean,automatic,SUV,4.0,4wd,Burnaby,,,2017.0,9.0,Lexus,NX 200t,10.75,8.7,9.8,Japanese,12925.0,0.86,Average,2646.0
2016 Mazda CX-5 GT - ONE PREVIOUS OWNER,18998,137186.0,1,https://www.craigslist.org/view/d/burnaby-2016-mazda-cx-gt-one-previous/uopESjSipYFnyQVBfArZGz,good,gas,blue,clean,automatic,SUV,4.0,4wd,Burnaby,,,2016.0,10.0,Mazda,CX-5,9.0,7.3,8.2,Japanese,13718.6,0.91,Average,2214.0
